message_id,raw_text,cleaned_text,sender_name,sender_id,time,date,reactions,links,hashtags,reply_to_message_id
1106523,https://youtu.be/ueKiRf4TmLw,https://youtu.be/ueKiRf 4 TmLw,رادیو صدای اسراییل🇮🇱,channel1395701502,00:02:35,14/07/25,"👍:122,❤:15,😁:15,👎:10,🤔:4,🤬:3,👏:2,🔥:1,👌:1",https://youtu.be/ueKiRf4TmLw,,
1106537,https://youtu.be/q8cxPoX4DW8,https://youtu.be/q 8 cxPoX 4 DW 8,رادیو صدای اسراییل🇮🇱,channel1395701502,02:22:18,14/07/25,"👍:133,👎:5,❤:2,😁:2,🎉:1",https://youtu.be/q8cxPoX4DW8,,
1106552,🔴 فرودگاه استانبول در اقدامی عجیب تمام پروازها به ایران، اردن و عراق را لغو کرد,🔴 فرودگاه استانبول در اقدامی عجیب تمام پروازها به ایران، اردن و عراق را لغو کرد,رادیو صدای اسراییل🇮🇱,channel1395701502,08:14:00,14/07/25,"👍:157,🔥:16,🤩:7,❤:3,👎:3,😁:3,😱:2",,,
1106553,https://youtu.be/zfJTdFg3Pd4?si=foi_DEDFfS4-N35w,https://youtu.be/zfJTdFg 3 Pd 4 ؟si=foi_DEDFfS 4 -N 35 w,رادیو صدای اسراییل🇮🇱,channel1395701502,08:40:02,14/07/25,"🤩:101,❤:23,👍:23,👎:5,🤔:3,😁:2",https://youtu.be/zfJTdFg3Pd4?si=foi_DEDFfS4-N35w,,
1106568,"اهدای جام باشگاه‌های جهان توسط دونالد ترامپ به تیم چلسی

دونالد ترامپ، رییس‌جمهوری آمریکا، شامگاه یکشنبه پس از پایان فینال جام جهانی باشگاه‌ها در ورزشگاه مت‌لایف نیوجرسی، به علیرضا فغانی، داور ایرانی این دیدار، مدال اهدا کرد.
 
فغانی قضاوت بازی حساس بین چلسی و پاری‌سن‌ژرمن را برعهده داشت. ترامپ در کنار جیانی اینفانتینو، رییس فیفا، با تیم داوری عکس یادگاری گرفت.
در این دیدار، کول پالمر در دقایق ۲۳ و ۳۰ دو گل به ثمر رساند و در دقیقه ۴۳ نیز پاس گل سوم را برای ژائو پدرو فرستاد تا نتیجه سه بر صفر روی تابلوی ورزشگاه به نفع چلسی ثبت شود.
                   

 https://www.instagram.com/reel/DMEoWzWIyLH/?igsh=YWd3NzliZmwzNWlm","اهدای جام باشگاه‌های جهان توسط دونالد ترامپ به تیم چلسی
دونالد ترامپ، رییس‌جمهوری آمریکا، شامگاه یکشنبه پس از پایان فینال جام جهانی باشگاه‌ها در ورزشگاه مت‌لایف نیوجرسی، به علیرضا فغانی، داور ایرانی این دیدار، مدال اهدا کرد.
 
فغانی قضاوت بازی حساس بین چلسی و پاری‌سن‌ژرمن را برعهده داشت. ترامپ در کنار جیانی اینفانتینو، رییس فیفا، با تیم داوری عکس یادگاری گرفت.
در این دیدار، کول پالمر در دقایق  ۲۳  و  ۳۰  دو گل به ثمر رساند و در دقیقه  ۴۳  نیز پاس گل سوم را برای ژائو پدرو فرستاد تا نتیجه سه بر صفر روی تابلوی ورزشگاه به نفع چلسی ثبت شود.
                   
 https://www.instagram.com/reel/DMEoWzWIyLH/؟igsh=YWd 3 NzliZmwzNWlm",رادیو صدای اسراییل🇮🇱,channel1395701502,13:17:40,14/07/25,"❤:182,👍:23,👎:4",https://www.instagram.com/reel/DMEoWzWIyLH/?igsh=YWd3NzliZmwzNWlm,,
1106569,"حتی پس از گذشت بیش از یک سال و نه ماه، یادآوری این صداهای ضبط شده از غزه‌ای‌های «بی‌طرف» و به اصطلاح مظلوم از هفتم اکتبر به همه کسانی که برای غزه و ساکنانش اندوهگین و دلسوز بودند، خالی از لطف نیست!

فراموش نمی کنیم که مردم بی گناه و مظلوم غزه  با ما در ۷ اکتبر چه کردند!! دزیدن تجاوز کردند سوزاندن و به قتل رساندند. 
همان هایی که در ۷ اکتبر شیرینی و شربت پخش کردند و امروز گریه می کنند هر عملی تاوانی دارد

فراموش نکنیم این جنگ چگونه آغاز شد!!!!
                   

 https://www.instagram.com/reel/DME0lSuIOtD/?igsh=dGltYTd5aHdmcjFi","حتی پس از گذشت بیش از یک سال و نه ماه، یادآوری این صداهای ضبط شده از غزه‌ای‌های «بی‌طرف» و به اصطلاح مظلوم از هفتم اکتبر به همه کسانی که برای غزه و ساکنانش اندوهگین و دلسوز بودند، خالی از لطف نیست!
فراموش نمی کنیم که مردم بی گناه و مظلوم غزه  با ما در  ۷  اکتبر چه کردند!! دزیدن تجاوز کردند سوزاندن و به قتل رساندند. 
همان هایی که در  ۷  اکتبر شیرینی و شربت پخش کردند و امروز گریه می کنند هر عملی تاوانی دارد
فراموش نکنیم این جنگ چگونه آغاز شد!!!!
                   
 https://www.instagram.com/reel/DME 0 lSuIOtD/؟igsh=dGltYTd 5 aHdmcjFi",رادیو صدای اسراییل🇮🇱,channel1395701502,13:18:39,14/07/25,"👍:211,😢:78,❤:18,🤬:11,😁:3,🤔:2,👎:1",https://www.instagram.com/reel/DME0lSuIOtD/?igsh=dGltYTd5aHdmcjFi,,
1106572,https://youtu.be/lhHPPd12JyE,https://youtu.be/lhHPPd 12 JyE,رادیو صدای اسراییل🇮🇱,channel1395701502,14:10:07,14/07/25,"❤:137,👍:32,👌:10,🤬:4,👎:1",https://youtu.be/lhHPPd12JyE,,
1106588,"لطفاً تنها صفحات فارسی رسمی ارتش دفاعی اسرائیل را دنبال کنید.
هر فردی که از طریق حساب‌هایی که خود را به‌جای ارتش اسرائیل معرفی می‌کنند با شما تماس می‌گیرد، ممکن است خطرناک باشد!
https://linktr.ee/idfinfarsi","لطفاً تنها صفحات فارسی رسمی ارتش دفاعی اسرائیل را دنبال کنید.
هر فردی که از طریق حساب‌هایی که خود را به‌جای ارتش اسرائیل معرفی می‌کنند با شما تماس می‌گیرد، ممکن است خطرناک باشد!
",رادیو صدای اسراییل🇮🇱,channel1395701502,16:50:06,14/07/25,"❤:140,👍:39,😁:2,👌:2,👎:1,👏:1,🤬:1",https://linktr.ee/idfinfarsi,,
1106590,https://youtu.be/q9Q48B2pZiY,https://youtu.be/q 9 Q 48 B 2 pZiY,رادیو صدای اسراییل🇮🇱,channel1395701502,17:05:05,14/07/25,"❤:118,👍:33,🥰:5,👎:1,🤬:1,🤩:1",https://youtu.be/q9Q48B2pZiY,,
1106602,"بی‌بی‌سی اعتراف کرد: فیلمی را که توسط پسر یکی از تروریست‌های حماس روایت می‌شد، پخش کردیم
این فیلم که توسط شرکت مستقل HOYO Films تهیه شده است، در ماه فوریه در پلتفرم‌های پخش بی‌بی‌سی پخش و بعداً حذف شد.
تحقیقات  نشان داد که سه نفر از اعضای HOYO Films در زمان پخش اولیه از نقش پدر در حمای مطلع بودند. HOYO Films در پاسخ گفت که «یافته‌ها را بسیار جدی می‌گیرد» و به خاطر این اشتباه عذرخواهی کرد.
 بی‌بی‌سی پس از تحقیقاتی که نشان داد این برنامه با عدم افشای این موضوع به بینندگان که پدر راوی ۱۳ ساله در فیلم، تروریستی از سازمان تروریستی و قاتل حماس است، دستورالعمل‌های ویرایشی را نقض کرده است، به یک خطای ویرایشی قابل توجه در مستند خود با عنوان «غزه: چگونه در یک منطقه جنگی زنده بمانیم» اعتراف کرد.
                    https://www.instagram.com/reel/DMGE29htncN/?igsh=MW9jbG1ydzJta251Yg==","بی‌بی‌سی اعتراف کرد: فیلمی را که توسط پسر یکی از تروریست‌های حماس روایت می‌شد، پخش کردیم
این فیلم که توسط شرکت مستقل HOYO Films تهیه شده است، در ماه فوریه در پلتفرم‌های پخش بی‌بی‌سی پخش و بعداً حذف شد.
تحقیقات  نشان داد که سه نفر از اعضای HOYO Films در زمان پخش اولیه از نقش پدر در حمای مطلع بودند. HOYO Films در پاسخ گفت که «یافته‌ها را بسیار جدی می‌گیرد» و به خاطر این اشتباه عذرخواهی کرد.
 بی‌بی‌سی پس از تحقیقاتی که نشان داد این برنامه با عدم افشای این موضوع به بینندگان که پدر راوی  ۱۳  ساله در فیلم، تروریستی از سازمان تروریستی و قاتل حماس است، دستورالعمل‌های ویرایشی را نقض کرده است، به یک خطای ویرایشی قابل توجه در مستند خود با عنوان «غزه: چگونه در یک منطقه جنگی زنده بمانیم» اعتراف کرد.
                    https://www.instagram.com/reel/DMGE 29 htncN/؟igsh=MW 9 jbG 1 ydzJta 251 Yg==",رادیو صدای اسراییل🇮🇱,channel1395701502,20:27:42,14/07/25,"👍:96,❤:16,🤬:15",https://www.instagram.com/reel/DMGE29htncN/?igsh=MW9jbG1ydzJta251Yg==,,
1106603,"اتا به اکنون  چهار انفجار و آتش سوزی در ایران در روز دوشنبه رخ داده است . اینار جمهوری اسلامی ابتکار به خرج داده وفقط از انفجار گاز صحبت نکرده 

همزمان با انفجار و آتش‌سوزی در شهرک پردیسان قم و شهرهای مشهد و تهران، دو انفجار دیگر در «شهرک خاتم» و پل «کلاک» کرج رخ داد.
مقام‌های جمهوری اسلامی که «نشت گاز» و «آتش‌ زدن علف‌های هرز» و آتش‌سوزی را دلیل «حوادث» مشابه در تهران، قم و فرودگاه مشهد عنوان کرده بودند، هنوز درباره این آتش‌سوزی در اتوبان کرج تهران توضیحی نداده‌اند.
                    https://www.instagram.com/reel/DMGHjk0sk9Z/?igsh=Nnp6NTg1NTRmNDNx","اتا به اکنون  چهار انفجار و آتش سوزی در ایران در روز دوشنبه رخ داده است . اینار جمهوری اسلامی ابتکار به خرج داده وفقط از انفجار گاز صحبت نکرده 
همزمان با انفجار و آتش‌سوزی در شهرک پردیسان قم و شهرهای مشهد و تهران، دو انفجار دیگر در «شهرک خاتم» و پل «کلاک» کرج رخ داد.
مقام‌های جمهوری اسلامی که «نشت گاز» و «آتش‌ زدن علف‌های هرز» و آتش‌سوزی را دلیل «حوادث» مشابه در تهران، قم و فرودگاه مشهد عنوان کرده بودند، هنوز درباره این آتش‌سوزی در اتوبان کرج تهران توضیحی نداده‌اند.
                    https://www.instagram.com/reel/DMGHjk 0 sk 9 Z/؟igsh=Nnp 6 NTg 1 NTRmNDNx",رادیو صدای اسراییل🇮🇱,channel1395701502,20:28:54,14/07/25,"👍:113,😁:44,🎉:8,❤:7,🤩:5",https://www.instagram.com/reel/DMGHjk0sk9Z/?igsh=Nnp6NTg1NTRmNDNx,,
1106604,https://www.youtube.com/watch?v=HnHfB2DcaB0,https://www.youtube.com/watch؟v=HnHfB 2 DcaB 0,رادیو صدای اسراییل🇮🇱,channel1395701502,20:29:37,14/07/25,"👍:110,❤:8",https://www.youtube.com/watch?v=HnHfB2DcaB0,,
1106612,"حذف ویدیوی رقص دختران بسکتبالیست ایران از صفحه فیبا

فدراسیون بسکتبال جمهوری اسلامی تایید کرده است که ویدیو رقص و شادی زنان بسکتبالیست ایران پس از فشارهای حکومت ایران، از صفحه رسمی فدراسیون بین‌المللی بسکتبال (فیبا) حذف شده است.
«محسن معزی‌فر»، دبیر فدراسیون بسکتبال جمهوری اسلامی در گفت‌وگو با رسانه‌های ایران، انتشار این ویدیو از سوی فیبا را غیرحرفه‌ای دانسته و گفته که فدراسیون بین‌المللی باید یاد بگیرد که عرف فدراسیون بسکتبال ایران را رعایت کند.
همچنین منابع خبری می‌گویند فدراسیون بسکتبال، بازیکنان این تیم را وادار کرده است برای جبران این ویدیو و در امان ماندن از برخوردهای قضایی در ایران، در زمان پخش سرود جمهوری اسلامی در ابتدای بازی، ژست «سلام نظامی» بگیرند. رفتاری که باعث شد روزنامه «کیهان»، رسانه وابسته به «علی خامنه‌ای» نیز، تصویر آن را امروز دوشنبه ۲۳تیر۱۴۰۴ روی صفحه اول خود قرار دهد.
                   

 https://www.instagram.com/reel/DMGPz_1s9h3/?igsh=MXd3b2NvN2N4ZDQ4aA==","حذف ویدیوی رقص دختران بسکتبالیست ایران از صفحه فیبا
فدراسیون بسکتبال جمهوری اسلامی تایید کرده است که ویدیو رقص و شادی زنان بسکتبالیست ایران پس از فشارهای حکومت ایران، از صفحه رسمی فدراسیون بین‌المللی بسکتبال (فیبا) حذف شده است.
«محسن معزی‌فر»، دبیر فدراسیون بسکتبال جمهوری اسلامی در گفت‌وگو با رسانه‌های ایران، انتشار این ویدیو از سوی فیبا را غیرحرفه‌ای دانسته و گفته که فدراسیون بین‌المللی باید یاد بگیرد که عرف فدراسیون بسکتبال ایران را رعایت کند.
همچنین منابع خبری می‌گویند فدراسیون بسکتبال، بازیکنان این تیم را وادار کرده است برای جبران این ویدیو و در امان ماندن از برخوردهای قضایی در ایران، در زمان پخش سرود جمهوری اسلامی در ابتدای بازی، ژست «سلام نظامی» بگیرند. رفتاری که باعث شد روزنامه «کیهان»، رسانه وابسته به «علی خامنه‌ای» نیز، تصویر آن را امروز دوشنبه  ۲۳ تیر ۱۴۰۴  روی صفحه اول خود قرار دهد.
                   
 https://www.instagram.com/reel/DMGPz_ 1 s 9 h 3 /؟igsh=MXd 3 b 2 NvN 2 N 4 ZDQ 4 aA==",رادیو صدای اسراییل🇮🇱,channel1395701502,21:44:24,14/07/25,"❤:129,💔:43,😡:20,👍:5,😁:5,👎:4,😢:2",https://www.instagram.com/reel/DMGPz_1s9h3/?igsh=MXd3b2NvN2N4ZDQ4aA==,,
1106618,https://www.youtube.com/watch?v=O4RYuslF6jY,https://www.youtube.com/watch؟v=O 4 RYuslF 6 jY,رادیو صدای اسراییل🇮🇱,channel1395701502,22:51:18,14/07/25,"👍:112,👏:28,❤:8,🥰:5,🤬:4,😁:2",https://www.youtube.com/watch?v=O4RYuslF6jY,,
1106620,https://youtu.be/oFotbDqWPXk,,رادیو صدای اسراییل🇮🇱,channel1395701502,23:08:46,14/07/25,"🔥:88,👍:44,👌:6,👎:5",https://youtu.be/oFotbDqWPXk,,
1106622,"عضو کمیسیون امنیت ملی مجلس: آمریکا در حال فروپاشی است، باور کنیم!جنگنده‌های b2 آمریکا یک قارقارک هست که بین راه برای حمله به ایران داشت گم میشد !!

خبر فوری! خبر فوری! از اتاق فکر استراتژیک جمهوری اسلامی ایران، مستقیماً به گوش جهان می‌رسد: «آمریکا فروپاشید!» این خبر را نه CNN اعلام کرد، نه BBC، بلکه مفسر برجسته و دیده‌بان دقیق تحولات جهانی، جناب آقای ظهره‌وند، در برنامه‌ی «روایت شب» SNNTV.
جناب ظهره‌وند که با حالتی جدی و چهره‌ای که نشان از عمق فاجعه‌ی ابرقدرت پوشالی داشت، فرمودند: «جنگنده‌های B2 آمریکا، یک قارقارک هستند با ۳۵ سال سن!» ایشان ادامه دادند: «آمریکا در حال فروپاشی است، باور کنیم!» و اینجاست که معضل آغاز می‌شود. ما سال‌هاست که داریم باور می‌کنیم آمریکا در حال فروپاشی است. از دوران جنگ سرد، تا فروپاشی شوروی، تا حملات ۱۱ سپتامبر، تا بحران مالی ۲۰۰۸، و حالا این B2 قارقارک‌کننده! هر بار ما باور می‌کنیم، و هر بار آمریکا، با نهایت بی‌شرمی، هنوز پابرجاست و حتی گاهی قارقارک‌های جدید هم تولید می‌کند. 
آقای ظهره‌وند در ادامه به هنرنمایی‌های اخیر موشک‌های ایرانی اشاره کردند که پایگاه‌های آمریکایی را «منهدم» کرده‌اند، در حالی که آمریکایی‌ها طبق معمول «گندش می‌کنند» و می‌گویند خسارت نخورده‌اند. البته ایشان تأکید کردند که «ما بررسى مى‌كنيم چى شد»، نه مثبت، نه منفی. فقط بررسی. اما خب، از نتایج بررسی پیداست که خسارت «منهدم‌کننده» بوده.
فکرش را بکنید، آمریکا با آن همه ادعای قدرت، B2های قارقارک‌کننده‌اش در راه گم می‌شوند، یا مجبور می‌شوند در فرودگاه ""هونولولو"" (که حتماً اسم رمز یک بیابان دورافتاده است) بنشینند. بیچاره پنتاگون! با چه بدبختی فقط هفت تا از بیست و خورده‌ای B2 را عملیاتی نگه داشته‌اند، و هر عملیاتی هم که می‌کنند، معلوم نیست برگردند. شاید به همین دلیل است که ترامپ از ایران «تشکر» کرده بود؟ شاید او می‌دانست که با هر حمله‌ی ایران، یک قارقارک B2 دیگر از نفس می‌افتد و این به نفع آمریکاست که از شر این بازنشستگان پرنده خلاص شود!
خلاصه، وضعیت آمریکا اسفناک است. شما چه خبر؟؟
                   
 https://www.instagram.com/reel/DMGcjG7sS8t/?igsh=MXByYXY0ODR2MzZ5bw==","عضو کمیسیون امنیت ملی مجلس: آمریکا در حال فروپاشی است، باور کنیم!جنگنده‌های b 2  آمریکا یک قارقارک هست که بین راه برای حمله به ایران داشت گم میشد !!
خبر فوری! خبر فوری! از اتاق فکر استراتژیک جمهوری اسلامی ایران، مستقیماً به گوش جهان می‌رسد: «آمریکا فروپاشید!» این خبر را نه CNN اعلام کرد، نه BBC، بلکه مفسر برجسته و دیده‌بان دقیق تحولات جهانی، جناب آقای ظهره‌وند، در برنامه‌ی «روایت شب» SNNTV.
جناب ظهره‌وند که با حالتی جدی و چهره‌ای که نشان از عمق فاجعه‌ی ابرقدرت پوشالی داشت، فرمودند: «جنگنده‌های B 2  آمریکا، یک قارقارک هستند با  ۳۵  سال سن!» ایشان ادامه دادند: «آمریکا در حال فروپاشی است، باور کنیم!» و اینجاست که معضل آغاز می‌شود. ما سال‌هاست که داریم باور می‌کنیم آمریکا در حال فروپاشی است. از دوران جنگ سرد، تا فروپاشی شوروی، تا حملات  ۱۱  سپتامبر، تا بحران مالی  ۲۰۰۸ ، و حالا این B 2  قارقارک‌کننده! هر بار ما باور می‌کنیم، و هر بار آمریکا، با نهایت بی‌شرمی، هنوز پابرجاست و حتی گاهی قارقارک‌های جدید هم تولید می‌کند. 
آقای ظهره‌وند در ادامه به هنرنمایی‌های اخیر موشک‌های ایرانی اشاره کردند که پایگاه‌های آمریکایی را «منهدم» کرده‌اند، در حالی که آمریکایی‌ها طبق معمول «گندش می‌کنند» و می‌گویند خسارت نخورده‌اند. البته ایشان تاکید کردند که «ما بررسی می‌کنیم چی شد»، نه مثبت، نه منفی. فقط بررسی. اما خب، از نتایج بررسی پیداست که خسارت «منهدم‌کننده» بوده.
فکرش را بکنید، آمریکا با آن همه ادعای قدرت، B 2 های قارقارک‌کننده‌اش در راه گم می‌شوند، یا مجبور می‌شوند در فرودگاه ""هونولولو"" (که حتماً اسم رمز یک بیابان دورافتاده است) بنشینند. بیچاره پنتاگون! با چه بدبختی فقط هفت تا از بیست و خورده‌ای B 2  را عملیاتی نگه داشته‌اند، و هر عملیاتی هم که می‌کنند، معلوم نیست برگردند. شاید به همین دلیل است که ترامپ از ایران «تشکر» کرده بود؟ شاید او می‌دانست که با هر حمله‌ی ایران، یک قارقارک B 2  دیگر از نفس می‌افتد و این به نفع آمریکاست که از شر این بازنشستگان پرنده خلاص شود!
خلاصه، وضعیت آمریکا اسفناک است. شما چه خبر؟؟
                   
 https://www.instagram.com/reel/DMGcjG 7 sS 8 t/؟igsh=MXByYXY 0 ODR 2 MzZ 5 bw==",رادیو صدای اسراییل🇮🇱,channel1395701502,23:29:59,14/07/25,"😁:258,❤:25,🤬:11,👍:7,🔥:1",https://www.instagram.com/reel/DMGcjG7sS8t/?igsh=MXByYXY0ODR2MzZ5bw==,,
1106629,https://youtu.be/gy0iX2ZmOHQ,https://youtu.be/gy 0 iX 2 ZmOHQ,رادیو صدای اسراییل🇮🇱,channel1395701502,00:36:12,15/07/25,"👍:146,👎:12,❤:6,🥰:6,😁:3,🤬:1",https://youtu.be/gy0iX2ZmOHQ,,
1106631,"ایرج مصداقی کارشناس و خائن حرفه ای
خائن به بچه محل ها
خائن به هم بندی ها
خائن به نامزدش
فاطمه کزازی
خائن حتی به شما","ایرج مصداقی کارشناس و خائن حرفه ای
خائن به بچه محل ها
خائن به هم بندی ها
خائن به نامزدش
فاطمه کزازی
خائن حتی به شما",ahmad mani,user631092548,00:42:17,15/07/25,"👎:8,👍:2",,,1106629.0
1106641,https://youtu.be/5v0NZnTbvi8?si=MuQ5PpUaHDXSGUHx,https://youtu.be/ 5 v 0 NZnTbvi 8 ؟si=MuQ 5 PpUaHDXSGUHx,رادیو صدای اسراییل🇮🇱,channel1395701502,02:30:23,15/07/25,"👍:97,❤:12,👎:4,🔥:2,👌:2",https://youtu.be/5v0NZnTbvi8?si=MuQ5PpUaHDXSGUHx,,
1106654,https://youtu.be/FRm78ATIFE8,https://youtu.be/FRm 78 ATIFE 8,رادیو صدای اسراییل🇮🇱,channel1395701502,09:30:47,15/07/25,"👍:152,❤:9,👎:6,🎉:1",https://youtu.be/FRm78ATIFE8,,
1106662,https://youtu.be/sGX5Mo6zQ2w,https://youtu.be/sGX 5 Mo 6 zQ 2 w,رادیو صدای اسراییل🇮🇱,channel1395701502,12:34:12,15/07/25,"👍:135,👎:5,🤬:1",https://youtu.be/sGX5Mo6zQ2w,,
1106665,"‏دیکتاتورها درنهایت به ملی‌گرایی پناه می‌برند به روایت تصویر.

در روزهای بحران، سقوط، و بی‌هویتی کامل، دیدیم چگونه به کوروش و تخت‌جمشید و نمادهای ایران باستان چنگ انداختید. دیدیم که همان تمدنی که از کتاب‌های درسی حذف کردید، حالا بر در و دیوار شهرها نقش بسته است اما کمی در مورد شاپور ساسانی که در دو بیلبورد به تصویر کشیده شده است و به عنوان سرباز از او یاد شده، شاپور اول، یکی از بزرگترین پادشاهان سلسله ساسانی که از ۲۴۰ تا ۲۷۰ پس از میلاد حکومت کرد. او به دلیل فتوحات نظامی درخشانش، به ویژه پیروزی‌هایش بر امپراتوری روم و به اسارت گرفتن امپراتور روم، والرین، در سال ۲۶۰ پس از میلاد شناخته شده است. این رویداد در سنگ‌نگاره‌های ساسانی به تصویر کشیده شده و نمادی از قدرت ایران باستان محسوب می‌شود. شاپور اول همچنین به دلیل سیاست‌های مذهبی مداراگرایانه و حمایت از هنر و فرهنگ مورد احترام بود.
این بیلبورد ها نمونه‌ای آشکار از پروپاگاندای بصری است که با استفاده از نمادها و تاریخ، سعی در تحریک احساسات ملی‌گرایانه دارد
که تا به امروز مهملش می دانستند
                   

 https://www.instagram.com/reel/DMHvfQsspVw/?igsh=MW1qdTZ3bTA5ajkzOA==","‏دیکتاتورها درنهایت به ملی‌گرایی پناه می‌برند به روایت تصویر.
در روزهای بحران، سقوط، و بی‌هویتی کامل، دیدیم چگونه به کوروش و تخت‌جمشید و نمادهای ایران باستان چنگ انداختید. دیدیم که همان تمدنی که از کتاب‌های درسی حذف کردید، حالا بر در و دیوار شهرها نقش بسته است اما کمی در مورد شاپور ساسانی که در دو بیلبورد به تصویر کشیده شده است و به عنوان سرباز از او یاد شده، شاپور اول، یکی از بزرگترین پادشاهان سلسله ساسانی که از  ۲۴۰  تا  ۲۷۰  پس از میلاد حکومت کرد. او به دلیل فتوحات نظامی درخشانش، به ویژه پیروزی‌هایش بر امپراتوری روم و به اسارت گرفتن امپراتور روم، والرین، در سال  ۲۶۰  پس از میلاد شناخته شده است. این رویداد در سنگ‌نگاره‌های ساسانی به تصویر کشیده شده و نمادی از قدرت ایران باستان محسوب می‌شود. شاپور اول همچنین به دلیل سیاست‌های مذهبی مداراگرایانه و حمایت از هنر و فرهنگ مورد احترام بود.
این بیلبورد ها نمونه‌ای آشکار از پروپاگاندای بصری است که با استفاده از نمادها و تاریخ، سعی در تحریک احساسات ملی‌گرایانه دارد
که تا به امروز مهملش می دانستند
                   
 https://www.instagram.com/reel/DMHvfQsspVw/؟igsh=MW 1 qdTZ 3 bTA 5 ajkzOA==",رادیو صدای اسراییل🇮🇱,channel1395701502,13:05:02,15/07/25,"👍:192,👌:19,😁:11,❤:8,👎:8,🤬:4",https://www.instagram.com/reel/DMHvfQsspVw/?igsh=MW1qdTZ3bTA5ajkzOA==,,
1106673,https://youtu.be/S-UAfh6MZn0?si=oMUFvwadypD-LNS2,https://youtu.be/S-UAfh 6 MZn 0 ؟si=oMUFvwadypD-LNS 2,رادیو صدای اسراییل🇮🇱,channel1395701502,14:56:06,15/07/25,"👍:139,❤:4,👏:4,🔥:3,👎:2,🎉:2",https://youtu.be/S-UAfh6MZn0?si=oMUFvwadypD-LNS2,,
1106676,"""لورآل غزه تقدیم می‌کند: 'پوشش کامل' برای هر بحران!  پالیوودی دیگر از بیت فلسطین 😏

وقتی 'واقعیت' به اندازه کافی دردناک نیست، 'هنر' به کمک می‌آید... اما نه برای نمایش حقیقت، بلکه برای صحنه‌سازی آن. این ویدیو، نشان می‌دهد که چگونه گریم می‌تواند چهره جنگ را تغییر دهد؛ نه زخم‌ها را التیام بخشد، بلکه آن‌ها را بیافریند. وقتی پای 'پالی‌وود' در میان باشد، تشخیص حقیقت از نمایش دشوارتر از همیشه می‌شود. آیا این 'هنر' است یا ابزاری برای فریب افکار عمومی؟""این فیلم، به وضوح صحنه‌هایی را به تصویر می‌کشد که در آن‌ها از گریم برای شبیه‌سازی جراحات و خون‌ریزی استفاده می‌شود. 
و اینجا این سوال پیش می‌آید که:
اگر شدت فاجعه در غزه واقعاً آنقدر بالاست پس چرا نیازی به فبریک‌سازی است؟چرا عده‌ای به سمت این گونه اقدامات حرکت می‌کنند؟
                    https://www.instagram.com/reel/DMH8Mr4s3j0/?igsh=eG1mZ3k0NjBiNGIx","""لورآل غزه تقدیم می‌کند: 'پوشش کامل' برای هر بحران!  پالیوودی دیگر از بیت فلسطین 😏
وقتی 'واقعیت' به اندازه کافی دردناک نیست، 'هنر' به کمک می‌آید... اما نه برای نمایش حقیقت، بلکه برای صحنه‌سازی آن. این ویدیو، نشان می‌دهد که چگونه گریم می‌تواند چهره جنگ را تغییر دهد؛ نه زخم‌ها را التیام بخشد، بلکه آن‌ها را بیافریند. وقتی پای 'پالی‌وود' در میان باشد، تشخیص حقیقت از نمایش دشوارتر از همیشه می‌شود. آیا این 'هنر' است یا ابزاری برای فریب افکار عمومی؟""این فیلم، به وضوح صحنه‌هایی را به تصویر می‌کشد که در آن‌ها از گریم برای شبیه‌سازی جراحات و خون‌ریزی استفاده می‌شود. 
و اینجا این سوال پیش می‌آید که:
اگر شدت فاجعه در غزه واقعاً آنقدر بالاست پس چرا نیازی به فبریک‌سازی است؟چرا عده‌ای به سمت این گونه اقدامات حرکت می‌کنند؟
                    https://www.instagram.com/reel/DMH 8 Mr 4 s 3 j 0 /؟igsh=eG 1 mZ 3 k 0 NjBiNGIx",رادیو صدای اسراییل🇮🇱,channel1395701502,15:25:04,15/07/25,"👍:140,😁:40,❤:17,👌:5,🤬:4,😱:3,👎:2,🔥:1",https://www.instagram.com/reel/DMH8Mr4s3j0/?igsh=eG1mZ3k0NjBiNGIx,,
1106691,https://youtu.be/WgZePSiLJf0,https://youtu.be/WgZePSiLJf 0,رادیو صدای اسراییل🇮🇱,channel1395701502,20:37:01,15/07/25,"👍:118,👏:6,👎:4,👌:4,❤:3",https://youtu.be/WgZePSiLJf0,,
1106699,https://youtu.be/MMuRrXgB_3w,https://youtu.be/MMuRrXgB_ 3 w,رادیو صدای اسراییل🇮🇱,channel1395701502,23:16:53,15/07/25,"👏:155,👍:15,👎:11,❤:5,😁:4,🤩:2,😱:1,🤬:1",https://youtu.be/MMuRrXgB_3w,,
